sample_id,post_id,hashtag,hashtag_en,label
2834,foodstagram_0035.png,#육회,Raw Beef,5
2835,foodstagram_0035.png,#육사시미,Yuk Sashimi,5
2836,foodstagram_0035.png,#차돌육사시미,brisket sashimi,5
2837,foodstagram_0035.png,#술안주,drinking snacks,4
2838,foodstagram_0035.png,#맛스타그램,Taste Stagram,3
2839,foodstagram_0036.png,#서울맛집,Seoul restaurants,5
2840,foodstagram_0037.png,#도미노피자,Domino's Pizza,5
2841,foodstagram_0037.png,#집밥일기,home-cooked meal diary,4
2842,foodstagram_0039.png,#남편밥상,Husband's Meal,5
2843,foodstagram_0039.png,#제육볶음,Stir-fried Pork,5
2844,foodstagram_0039.png,#김치콩나물국,Kimchi Bean Sprout Soup,5
2845,foodstagram_0039.png,#진미채무침,Seasoned Dried Squid,5
2846,foodstagram_0039.png,#오이무침,cucumber salad,5
2847,foodstagram_0039.png,#비엔나소세지,Vienna sausage,5
2848,foodstagram_0040.png,#영등포맛집,Yeongdeungpo restaurant,5
2849,foodstagram_0040.png,#영등포시장맛집,Yeongdeungpo market restaurant,5
2850,foodstagram_0040.png,#영등포노포맛집,Yeongdeungpo old shop restaurant,5
2851,foodstagram_0040.png,#영등포술집,Yeongdeungpo pub,2
2852,foodstagram_0041.png,#익선동_구오,Ikseon-dong_9,4
2853,foodstagram_0041.png,#얌_jmt,Yam_jmt,3
2854,foodstagram_0041.png,#구오,Guo,5
2855,foodstagram_0041.png,#구오만두,Guo Dumplings,5
2856,foodstagram_0041.png,#종로맛집,Jongno Restaurants,4
2857,foodstagram_0042.png,#문전성시,Busy Market,2
2858,foodstagram_0044.png,#이동갈비,Moving galbi,5
2859,foodstagram_0044.png,#맛스타그램,Taste Stagram,5
2860,foodstagram_0044.png,#먹스타그램,foodstagram,5
2861,foodstagram_0044.png,#맛있다그램,Delicious Gram,5
2862,foodstagram_0044.png,#남이해주는밥,Food Given by a Man,2
2863,foodstagram_0045.png,#금금,Gold Gold,4
2864,foodstagram_0045.png,#송리단길,Songridan-gil,4
2865,foodstagram_0045.png,#송리단길맛집,Songridan-gil Restaurant,4
2866,foodstagram_0048.png,#맛스타그램,Taste Stagram,5
2867,foodstagram_0048.png,#먹스타그램,foodstagram,5
2868,foodstagram_0048.png,#푸드인플루언서,food influencer,4
2869,foodstagram_0048.png,#일상,Daily Life,3
2870,foodstagram_0048.png,#음식사진,Food Photo,5
2871,foodstagram_0050.png,#먹팔,food follow,5
2872,foodstagram_0050.png,#먹방,eating show,4
2873,foodstagram_0050.png,#맞팔,mutual follow,3
2874,foodstagram_0050.png,#하트,Heart,2
2875,foodstagram_0051.png,#럽스타그램💕,Love Instagram💕,2
2876,foodstagram_0051.png,#기영이숯불두마리치킨,Gi-young's Charcoal Grilled Two Chickens,5
2877,foodstagram_0051.png,#돼껍누들,pork skin noodles,5
2878,foodstagram_0051.png,#돼껍누들양념숯불치킨,pork skin noodles seasoned charcoal chicken,5
2879,foodstagram_0051.png,#맛스타그램,Taste Stagram,4
2880,foodstagram_0052.png,#부천,Bucheon,2
2881,foodstagram_0052.png,#고베규카츠,Kobe beef katsu,5
2882,foodstagram_0054.png,#제품제공,Product Provision,4
2883,foodstagram_0055.png,#닭똥집,chicken gizzard,5
2884,foodstagram_0055.png,#닭똥집튀김,fried chicken gizzard,5
2885,foodstagram_0055.png,#생맥주,draft beer,4
2886,foodstagram_0055.png,#🍺,🍺,4
2887,foodstagram_0055.png,#🍻,🍻,4
2888,foodstagram_0056.png,#로우파이브,low five,5
2889,foodstagram_0056.png,#lowfive,low five,5
2890,foodstagram_0056.png,#행궁동맛집,Haenggung-dong Restaurant,4
2891,foodstagram_0056.png,#행궁동데이트,Haenggung-dong Date,2
2892,foodstagram_0056.png,#행궁동피자맛집,Haenggung-dong Pizza Restaurant,5
2893,foodstagram_0056.png,#행궁동양식,Haenggung-dong Western Style,3
2894,foodstagram_0057.png,#집밥,home-cooked meal,2
2895,foodstagram_0057.png,#집밥요리,home-cooked meal cooking,2
2896,foodstagram_0057.png,#집밥메뉴,home-cooked meal menu,2
2897,foodstagram_0057.png,#홈쿡,home cooking,1
2898,foodstagram_0057.png,#요리,Cooking,3
2899,foodstagram_0057.png,#요리스타그램,Cooking Instagram,3
2900,foodstagram_0057.png,#음식기록,Food Record,4
2901,foodstagram_0057.png,#저녁메뉴,dinner menu,4
2902,foodstagram_0057.png,#외식,Dining Out,5
2903,foodstagram_0057.png,#먹스타,food star,4
2904,foodstagram_0057.png,#먹스타그램,foodstagram,4
2905,foodstagram_0057.png,#맛스타,Taste Star,4
2906,foodstagram_0057.png,#맛스타그램,Taste Stagram,4
2907,foodstagram_0057.png,#신혼부부,newlywed couple,2
2908,foodstagram_0057.png,#일상,Daily Life,4
2909,foodstagram_0057.png,#일상기록,Daily Life Record,4
2910,foodstagram_0057.png,#선팔,follow back,1
2911,foodstagram_0057.png,#맞팔,mutual follow,1
2912,foodstagram_0057.png,#선팔하면맞팔,"if you follow back, I follow back",1
2913,foodstagram_0057.png,#좋아요,Like,1
2914,foodstagram_0057.png,#답방,return visit,2
2915,foodstagram_0057.png,#먹소통,food communication,3
2916,foodstagram_0057.png,#먹소통환영,food communication welcome,3
2917,foodstagram_0058.png,#맛스타그램,Taste Stagram,5
2918,foodstagram_0058.png,#음식사진,Food Photo,5
2919,foodstagram_0058.png,#좋아요,Like,2
2920,foodstagram_0058.png,#오늘뭐먹지,What to Eat Today,4
2921,foodstagram_0058.png,#행복한식사,Happy Meal,3
2922,foodstagram_0059.png,#맛스타그램,Taste Stagram,5
2923,foodstagram_0059.png,#먹스타그램,foodstagram,5
2924,foodstagram_0059.png,#음식사진,Food Photo,5
2925,foodstagram_0059.png,#일상,Daily Life,4
2926,foodstagram_0059.png,#행복한순간,Happy Moment,4
2927,foodstagram_0060.png,#맛동산,Taste Mountain,5
2928,foodstagram_0060.png,#맛집스타그램,Taste House Stagram,4
2929,foodstagram_0060.png,#먹스타그램,foodstagram,4
2930,foodstagram_0060.png,#맛집추천,restaurant recommendation,5
2931,foodstagram_0061.png,#해장라면,Hangover Ramen,5
2932,foodstagram_0061.png,#김밥,Gimbap,5
2933,foodstagram_0061.png,#먹팔,food follow,2
2934,foodstagram_0061.png,#먹팔맞팔,food follow mutual follow,2
2935,foodstagram_0062.png,#성심당,Seongsimdang,5
2936,foodstagram_0062.png,#샌드위치정거장,sandwich station,5
2937,foodstagram_0062.png,#애플브리치즈샌드위치,Apple Brie Cheese Sandwich,4
2938,foodstagram_0062.png,#프렌치망고,French mango,5
2939,foodstagram_0063.png,#냉털밥상,Cold meal table,5
2940,foodstagram_0063.png,#순두부,soft tofu,5
2941,foodstagram_0063.png,#집밥,home-cooked meal,5
2942,foodstagram_0063.png,#감자샐러드,potato salad,5
2943,foodstagram_0063.png,#고추장찌개,GochujangStew,5
2944,foodstagram_0064.png,#유부롤,married roll,5
2945,foodstagram_0064.png,#유부초밥,married sushi,3
2946,foodstagram_0064.png,#홈쿡,home cooking,4
2947,foodstagram_0064.png,#온더테이블,On the Table,3
2948,foodstagram_0064.png,#레시피,Recipe,4
2949,foodstagram_0065.png,#맛스타그램,Taste Stagram,5
2950,foodstagram_0065.png,#먹스타그램,foodstagram,5
2951,foodstagram_0065.png,#일상,Daily Life,3
2952,foodstagram_0065.png,#푸드그램,food gram,5
2953,foodstagram_0065.png,#음식사진,Food Photo,5
2954,foodstagram_0066.png,#성수,Seongsu,5
2955,foodstagram_0066.png,#성수동핫플레이스,Seongsu-dong Hot Place,4
2956,foodstagram_0066.png,#성수동핫플,Seongsu-dong Hot Place,4
2957,foodstagram_0066.png,#성수맛집투어,Seongsu Restaurant Tour,4
2958,foodstagram_0066.png,#성수맛집탐방,Seongsu Restaurant Exploration,4
2959,foodstagram_0066.png,#성수맛집,Seongsu Restaurant,5
2960,foodstagram_0066.png,#성수동,Seongsu-dong,5
2961,foodstagram_0066.png,#성수역맛집,Seongsu Station Restaurant,2
2962,foodstagram_0066.png,#성수동데이트,Seongsu-dong Date,2
2963,foodstagram_0066.png,#피자,pizza,5
2964,foodstagram_0066.png,#피자맛집추천,pizza restaurant recommendation,5
2965,foodstagram_0066.png,#성수피자,Seongsu Pizza,5
2966,foodstagram_0066.png,#성수피자맛집,Seongsu Pizza Restaurant,5
2967,foodstagram_0066.png,#hdd,HDD,4
2968,foodstagram_0066.png,#맛스타그램,Taste Stagram,3
2969,foodstagram_0066.png,#맛,Taste,3
2970,foodstagram_0066.png,#맛집스타그램,Taste House Stagram,4
2971,foodstagram_0066.png,#맛집투어,restaurant tour,4
2972,foodstagram_0066.png,#맛스타,Taste Star,3
2973,foodstagram_0066.png,#먹스타,food star,3
2974,foodstagram_0066.png,#먹스타맞팔,food star mutual follow,1
2975,foodstagram_0066.png,#먹팔,food follow,1
2976,foodstagram_0066.png,#먹팔맞팔,food follow mutual follow,1
2977,foodstagram_0066.png,#먹팔해요,I follow food,1
2978,foodstagram_0066.png,#먹스타스램,food star slam,1
2979,foodstagram_0067.png,#인스타,Insta,2
2980,foodstagram_0067.png,#instadaily,Insta daily,2
2981,foodstagram_0067.png,#instagood,Insta good,2
2982,foodstagram_0067.png,#일상,Daily Life,3
2983,foodstagram_0067.png,#데일리,daily,3
2984,foodstagram_0067.png,#광주,Gwangju,2
2985,foodstagram_0067.png,#광주맛집,Gwangju restaurant,4
2986,foodstagram_0067.png,#맛스타그램,Taste Stagram,4
2987,foodstagram_0067.png,#좋아요,Like,2
2988,foodstagram_0067.png,#좋아요반사,Like Reflection,2
2989,foodstagram_0067.png,#선팔하면맞팔,"if you follow back, I follow back",2
2990,foodstagram_0067.png,#맞팔,mutual follow,2
2991,foodstagram_0067.png,#선팔,follow back,2
2992,foodstagram_0067.png,#f4f,f4f,2
2993,foodstagram_0067.png,#먹팔,food follow,4
2994,foodstagram_0067.png,#먹스타,food star,4
2995,foodstagram_0067.png,#맛스타,Taste Star,4
2996,foodstagram_0067.png,#직딩,Office Worker,2
2997,foodstagram_0067.png,#맛집,Taste House,4
2998,foodstagram_0068.png,#게미식당,Gemi Restaurant,5
2999,foodstagram_0068.png,#을지로맛집,Euljiro Restaurants,4
3000,foodstagram_0068.png,#게장맛집,Crab Sauce Restaurant,5
3001,foodstagram_0069.png,#족발,Pork Hocks,5
3002,foodstagram_0069.png,#천호,Cheonho,2
3003,foodstagram_0069.png,#족발선생,Pork Hock Master,4
3004,foodstagram_0072.png,#고봉당,Gobongdang,5
3005,foodstagram_0072.png,#고봉당논현역점,Gobongdang Nonhyeon Station,5
3006,foodstagram_0072.png,#등갈비,Back Ribs,5
3007,foodstagram_0072.png,#신논현맛집,Sinnonhyeon Restaurant,4
3008,foodstagram_0073.png,#불닭,Spicy Chicken,5
3009,foodstagram_0073.png,#팽이버섯,enoki mushroom,5
3010,foodstagram_0073.png,#불닭팽이,Spicy Chicken Spinning Top,5
3011,foodstagram_0073.png,#불닭팽이버섯,Spicy Chicken Enoki Mushroom,5
3012,foodstagram_0073.png,#반찬,Side Dish,4
3013,foodstagram_0073.png,#집밥,home-cooked meal,3
3014,foodstagram_0074.png,#음식,Food,5
3015,foodstagram_0074.png,#먹스타그램,foodstagram,5
3016,foodstagram_0074.png,#푸드,food,5
3017,foodstagram_0074.png,#맛스타그램,Taste Stagram,5
3018,foodstagram_0074.png,#덮밥,rice bowl,5
3019,foodstagram_0075.png,#炖猪肉。돈갈비찜😋,braised pork. super delicious,5
3020,foodstagram_0078.png,#방춘자볶곱,Bang Chun-ja Stir-fried Gopchang,5
3021,foodstagram_0078.png,#문래동맛집,Mullae-dong Restaurant,4
3022,foodstagram_0078.png,#문래맛집,Mullae Restaurant,4
3023,foodstagram_0078.png,#문래술집,Mullae Bar,3
3024,foodstagram_0078.png,#문래,Mullae,4
3025,foodstagram_0079.png,#익선돈까스,Ikseon Tonkatsu,5
3026,foodstagram_0079.png,#먹팔,food follow,3
3027,foodstagram_0079.png,#먹방,eating show,4
3028,foodstagram_0079.png,#맞팔,mutual follow,2
3029,foodstagram_0079.png,#하트,Heart,2
3030,foodstagram_0081.png,#맛나의먹일기,Matna's Eating Diary,4
3031,foodstagram_0081.png,#타오마라탕,Tao Malatang,5
3032,foodstagram_0082.png,회도맛집,Sashimi Restaurant,1
3033,foodstagram_0083.png,#남편밥상,Husband's Meal,5
3034,foodstagram_0083.png,#닭볶음탕,spicy chicken stew,5
3035,foodstagram_0083.png,#계란말이,rolled omelette,5
3036,foodstagram_0083.png,#두부구이,grilled tofu,5
3037,foodstagram_0083.png,#겉절이,fresh kimchi,5
3038,foodstagram_0084.png,#협찬,Sponsorship,2
3039,foodstagram_0084.png,#미트리,Meatree,1
3040,foodstagram_0084.png,#실온닭가슴살,room temperature chicken breast,1
3041,foodstagram_0084.png,#미트리닭가슴살,Meatree chicken breast,1
3042,foodstagram_0084.png,#실온보관닭가슴살,room temperature storage chicken breast,1
3043,foodstagram_0086.png,#피자스쿨,Pizza School,5
3044,foodstagram_0086.png,#오지치즈포테이토피자,Oji cheese potato pizza,5
3045,foodstagram_0086.png,#불닭볶음면,Spicy Chicken Stir-fried Noodles,5
3046,foodstagram_0088.png,#잠실맛집,Jamsil Restaurants,5
3047,foodstagram_0088.png,#별미곱창,Specialty Gopchang,5
3048,foodstagram_0088.png,#잠실곱창,Jamsil Gopchang,5
3049,foodstagram_0088.png,#잠실데이트,Jamsil Date,3
3050,foodstagram_0088.png,#곱창맛집,GopchangRestaurant,5
3051,foodstagram_0089.png,#서령,Seoryeong,5
3052,foodstagram_0091.png,#음식,Food,5
3053,foodstagram_0091.png,#먹스타그램,foodstagram,5
3054,foodstagram_0091.png,#맛스타그램,Taste Stagram,5
3055,foodstagram_0091.png,#먹방,eating show,4
3056,foodstagram_0091.png,#맛집,Taste House,3
3057,foodstagram_0092.png,#그릭모모,Greek Momo,5
3058,foodstagram_0092.png,#복숭아,Peach,5
3059,foodstagram_0092.png,#그릭요거트,Greek Yogurt,5
3060,foodstagram_0092.png,#여름디저트,summer dessert,4
3061,foodstagram_0092.png,#홈카페,home cafe,3
3062,foodstagram_0093.png,#백소정,Baek So-jung,1
3063,foodstagram_0093.png,#돈가스추천,tonkatsu recommendation,5
3064,foodstagram_0093.png,#돈가스맛집,tonkatsu restaurant,5
3065,foodstagram_0093.png,#마제소바맛집,Maze Soba Restaurant,2
3066,foodstagram_0093.png,#치즈돈가스맛집,cheese pork cutlet restaurant,5
3067,foodstagram_0093.png,#맛스타그램,Taste Stagram,4
3068,foodstagram_0093.png,#맛집,Taste House,5
3069,foodstagram_0093.png,#점심추천,Lunch recommendation,3
3070,foodstagram_0093.png,#먹방,eating show,4
3071,foodstagram_0093.png,#koreanfood,Korean food,5
3072,foodstagram_0093.png,#돈까스,tonkatsu,5
3073,foodstagram_0093.png,#맛집추천,restaurant recommendation,5
3074,foodstagram_0093.png,#오먹_돈까스,Delicious_ Pork Cutlet,3
3075,foodstagram_0093.png,#데이트,date,2
3076,foodstagram_0093.png,#먹스타스램,food star slam,4
3077,foodstagram_0093.png,#돈가스,tonkatsu,5
3078,foodstagram_0093.png,#마제소바,Maze Soba,2
3079,foodstagram_0093.png,#좋반,Good Reaction,1
3080,foodstagram_0093.png,#냠냠,Yum yum,4
3081,foodstagram_0093.png,#오늘뭐먹지,What to Eat Today,3
3082,foodstagram_0093.png,#치즈돈까스,cheese pork cutlet,5
3083,foodstagram_0093.png,#맛있다그램,Delicious Gram,4
3084,foodstagram_0093.png,#푸드스타그램,foodstagram,4
3085,foodstagram_0093.png,#foodstagram,foodstagram,4
3086,foodstagram_0093.png,#instafood,Insta food,4
3087,foodstagram_0093.png,#데일리,daily,3
3088,foodstagram_0093.png,#외부,Outside,1
3089,foodstagram_0093.png,#심,heart,1
3090,foodstagram_0095.png,#압구정맛집,Apgujeong Restaurants,5
3091,foodstagram_0095.png,#강남맛집,Gangnam restaurants,5
3092,foodstagram_0095.png,#감성식당,emotional dining,4
3093,foodstagram_0095.png,#한식맛집,Korean restaurant,5
3094,foodstagram_0095.png,#가정식한상,home-cooked meal,3
3095,foodstagram_0095.png,#트렌디맛집,trendy restaurant,5
3096,foodstagram_0095.png,#먹스타그램,foodstagram,4
3097,foodstagram_0095.png,#맛스타그램,Taste Stagram,4
3098,foodstagram_0095.png,#감성맛집,emotional restaurant,4
3099,foodstagram_0095.png,#서울한식,Seoul Korean Cuisine,5
3100,foodstagram_0095.png,#분위기맛집,Atmosphere Restaurant,4
3101,foodstagram_0095.png,#메뉴추천,menu recommendation,3
3102,foodstagram_0096.png,#짜글이미식회,stewed food meeting,5
3103,foodstagram_0096.png,#협찬,Sponsorship,1
3104,foodstagram_0096.png,#방이동맛집,Bangidong Restaurant,4
3105,foodstagram_0096.png,#송파맛집,Songpa Restaurant,4
3106,foodstagram_0096.png,#올공맛집,All-you-can-eat restaurant,2
3107,meokstagram_0003.png,#퓨전한식,fusion Korean food,5
3108,meokstagram_0003.png,#익선동,Ikseon-dong,4
3109,meokstagram_0003.png,#익선동맛집,Ikseon-dong restaurant,4
3110,meokstagram_0003.png,#종로맛집,Jongno Restaurants,3
3111,meokstagram_0003.png,#맛집,Taste House,4
3112,meokstagram_0003.png,#맛집추천,restaurant recommendation,4
3113,meokstagram_0003.png,#먹스타그램,foodstagram,5
3114,meokstagram_0003.png,#먹스타,food star,5
3115,meokstagram_0003.png,#먹스타그램맞팔,foodstagram mutual follow,2
3116,meokstagram_0004.png,#먹스타그램소통,foodstagram communication,2
3117,meokstagram_0004.png,#먹스타선팔,food star follow back,2
3118,meokstagram_0004.png,#먹스타그램,foodstagram,4
3119,meokstagram_0004.png,#먹팔맞팔,food follow mutual follow,2
3120,meokstagram_0004.png,#먹팔,food follow,2
3121,meokstagram_0004.png,#맞팔,mutual follow,2
3122,meokstagram_0004.png,#선팔맞팔,follow back follow back,2
3123,meokstagram_0004.png,#먹친,food friend,2
3124,meokstagram_0005.png,#건대맛집,best restaurants in Konkuk University area,4
3125,meokstagram_0005.png,#서울맛집,Seoul restaurants,4
3126,meokstagram_0005.png,#가성비맛집,Cost Performance Restaurant,4
3127,meokstagram_0005.png,#비빔면맛집,mixed noodles restaurant,2
3128,meokstagram_0005.png,#육회맛집,Raw Beef Restaurant,2
3129,meokstagram_0005.png,#건대핫플,Konkuk University hot place,3
3130,meokstagram_0005.png,#도깨비집,goblin house,2
3131,meokstagram_0005.png,#24시간맛집,24-hour restaurant,2
3132,meokstagram_0005.png,#밥집추천,Restaurant Recommendation,4
3133,meokstagram_0005.png,#맛집저장,restaurant save,3
3134,meokstagram_0005.png,#먹스타그램,foodstagram,4
3135,meokstagram_0008.png,#집밥,home-cooked meal,5
3136,meokstagram_0008.png,#집밥기록,home-cooked meal record,4
3137,meokstagram_0008.png,#스팸김치볶음밥,spam kimchi fried rice,5
3138,meokstagram_0008.png,#동치미,Dongchimi,5
3139,meokstagram_0008.png,#계란말이,rolled omelette,5
3140,meokstagram_0009.png,#만배아리랑,Manbae Arirang,5
3141,meokstagram_0009.png,#만배아리랑보쌈,Manbae Arirang Bossam,5
3142,meokstagram_0009.png,#만배아리랑보쌈의정부점,Manbae Arirang Bossam Uijeongbu Branch,4
3143,meokstagram_0009.png,#의정부칼국수맛집,Uijeongbu kalguksu restaurants,2
3144,meokstagram_0009.png,#의정부보쌈맛집,Uijeongbu bossam restaurants,5
3145,meokstagram_0009.png,#의정부보쌈추천,Recommended Uijeongbu bossam,5
3146,meokstagram_0009.png,#의정부보쌈맛집가볼만한곳,Places to visit for Uijeongbu bossam restaurants,4
3147,meokstagram_0009.png,#의정부보쌈집,Uijeongbu bossam place,5
3148,meokstagram_0009.png,#의정부역,Uijeongbu Station,2
3149,meokstagram_0009.png,#의정부역맛집,Restaurants near Uijeongbu Station,2
3150,meokstagram_0009.png,#의정부,Uijeongbu,3
3151,meokstagram_0009.png,#의정부맛집,Uijeongbu restaurants,5
3152,meokstagram_0009.png,#의정부맛집추천,Recommended Uijeongbu restaurants,5
3153,meokstagram_0009.png,#의정부근처,Near Uijeongbu,2
3154,meokstagram_0009.png,#의정부근처맛집,Restaurants near Uijeongbu,2
3155,meokstagram_0009.png,#의정부가볼만한곳,Uijeongbu Places to Visit,4
3156,meokstagram_0009.png,#의정부가볼만한곳추천,Recommended places to visit in Uijeongbu,4
3157,meokstagram_0009.png,#의정부맛집투어,Uijeongbu restaurant tour,4
3158,meokstagram_0009.png,#의정부맛집인정,Uijeongbu restaurants recognized,5
3159,meokstagram_0009.png,#먹팔,food follow,2
3160,meokstagram_0009.png,#먹스타,food star,2
3161,meokstagram_0009.png,#먹스타그램,foodstagram,2
3162,meokstagram_0009.png,#먹기록,eating record,2
3163,meokstagram_0009.png,#먹부심,food pride,2
3164,meokstagram_0009.png,#먹는재미,fun of eating,2
3165,meokstagram_0009.png,#맞팔,mutual follow,1
3166,meokstagram_0009.png,#맞팔해요,I do mutual follow,1
3167,meokstagram_0009.png,#맞팔환영,mutual follow welcome,1
3168,meokstagram_0009.png,#맞팔선팔환영,"mutual follow, mutual follow welcome",1
3169,meokstagram_0009.png,#맞팔로우,mutual follow,1
3170,meokstagram_0010.png,#참치,tuna,5
3171,meokstagram_0010.png,#홈이자카야,home izakaya,4
3172,meokstagram_0011.png,#집밥,home-cooked meal,5
3173,meokstagram_0011.png,#집밥요리,home-cooked meal cooking,5
3174,meokstagram_0011.png,#먹스타그램,foodstagram,4
3175,meokstagram_0011.png,#맛스타그램,Taste Stagram,4
3176,meokstagram_0011.png,#콩불,bean fire,5
3177,meokstagram_0011.png,#콩나물불고기,bean sprout bulgogi,5
3178,meokstagram_0011.png,#모모야라유,Momo Yara Yu,3
3179,meokstagram_0012.png,#배달음식,Delivery Food,5
3180,meokstagram_0012.png,#배달음식파티,Delivery Food Party,5
3181,meokstagram_0012.png,#돼지파티🐷,pig party🐷,3
3182,meokstagram_0012.png,#먹스타그램,foodstagram,5
3183,meokstagram_0012.png,#먹스타그램맞팔,foodstagram mutual follow,2
3184,meokstagram_0012.png,#먹팔,food follow,2
3185,meokstagram_0012.png,#맞팔,mutual follow,1
3186,meokstagram_0012.png,#한입야금,Bite-sized Gold,3
3187,meokstagram_0013.png,#깻잎통닭,Perilla Leaf Fried Chicken,4
3188,meokstagram_0013.png,#코리엔탈깻잎두마리치킨,Oriental perilla leaf two chicken,4
3189,meokstagram_0014.png,#일상,Daily Life,4
3190,meokstagram_0014.png,#먹스타그램,foodstagram,4
3191,meokstagram_0014.png,#브런치,brunch,3
3192,meokstagram_0014.png,#나른한오후,lazy afternoon,4
3193,meokstagram_0014.png,#생각,thought,3
3194,meokstagram_0014.png,#맛집탐방,restaurant exploration,2
3195,meokstagram_0015.png,#간식추천,snack recommendation,5
3196,meokstagram_0015.png,#먹스타그램,foodstagram,4
3197,meokstagram_0015.png,#치즈,cheese,2
3198,meokstagram_0015.png,#선물추천,Gift Recommendation,3
3199,meokstagram_0015.png,#단짠,Sweet and Salty,5
3200,meokstagram_0017.png,#살살치킨,soft chicken,4
3201,meokstagram_0017.png,#엽떡,spicy rice cakes,5
3202,meokstagram_0018.png,#asmr,asmr,5
3203,meokstagram_0018.png,#asmreating,asmr eating,5
3204,meokstagram_0018.png,#asmrfood,asmr food,5
3205,meokstagram_0018.png,#satisfyingsounds,satisfying sounds,5
3206,meokstagram_0018.png,#yummy,yummy,4
3207,meokstagram_0018.png,#youtuber,YouTuber,5
3208,meokstagram_0018.png,#mukbang,mukbang,5
3209,meokstagram_0018.png,#mukbangvideo,mukbang_video,5
3210,meokstagram_0018.png,#eatingshow,eating show,5
3211,meokstagram_0018.png,#asmrmuckbang,asmr mukbang,5
3212,meokstagram_0018.png,#mugbangs,mukbangs,5
3213,meokstagram_0018.png,#realsound,real sound,5
3214,meokstagram_0018.png,#koreaneats,Korean eats,4
3215,meokstagram_0018.png,#korean,Korean,4
3216,meokstagram_0018.png,#liveoctopus,live octopus,2
3217,meokstagram_0018.png,#RawOctopus,RawOctopus,2
3218,meokstagram_0018.png,#bigbites,big bites,4
3219,meokstagram_0018.png,#bigbite,big bite,4
3220,meokstagram_0018.png,#먹방,eating show,5
3221,meokstagram_0018.png,#먹스타그램,foodstagram,4
3222,meokstagram_0018.png,#이팅사운드,Eating sound,5
3223,meokstagram_0018.png,#리얼사운드,real sound,5
3224,meokstagram_0018.png,#산낙지,live octopus,2
3225,meokstagram_0018.png,#asmr먹방,asmr mukbang,5
3226,meokstagram_0018.png,#유튜버,YouTuber,5
3227,meokstagram_0018.png,#낙지먹방,Octopus Mukbang,2
3228,meokstagram_0018.png,#낙지,Octopus,2
3229,meokstagram_0019.png,#신혼부부,newlywed couple,3
3230,meokstagram_0019.png,#신혼밥상,newlywed table,4
3231,meokstagram_0019.png,#부추전,Chive Pancake,5
3232,meokstagram_0019.png,#육회,Raw Beef,5
3233,meokstagram_0019.png,#비빔면,mixed noodles,5
3234,meokstagram_0021.png,#솥밥,Pot Rice,5
3235,meokstagram_0021.png,#솔솥,Sol Pot,4
3236,meokstagram_0022.png,#복숭아,Peach,5
3237,meokstagram_0022.png,#복숭아먹방,Peach Mukbang,4
3238,meokstagram_0022.png,#🍑,🍑,5
3239,meokstagram_0022.png,#먹스타,food star,3
3240,meokstagram_0022.png,#먹스타그램,foodstagram,3
3241,meokstagram_0022.png,#먹그램,eatgram,3
3242,meokstagram_0025.png,#수요팅❣️,Wednesday Tingle,2
3243,meokstagram_0025.png,#집밥,home-cooked meal,4
3244,meokstagram_0025.png,#집밥일기,home-cooked meal diary,3
3245,meokstagram_0025.png,#집밥기록,home-cooked meal record,3
3246,meokstagram_0025.png,#집밥레시피,home-cooked meal recipe,2
3247,meokstagram_0026.png,#먹스타,food star,5
3248,meokstagram_0028.png,#팔당족발,Paldang pig's trotters,5
3249,meokstagram_0028.png,#팔당닭발,Paldang chicken feet,1
3250,meokstagram_0028.png,#jxnk_food,JXNK food,2
3251,meokstagram_0029.png,#이을감자탕,Lee's Gamjatang,5
3252,meokstagram_0029.png,#먹스타그램,foodstagram,5
3253,meokstagram_0029.png,#먹팔,food follow,4
3254,meokstagram_0029.png,#먹,eat,5
3255,meokstagram_0029.png,#먹방,eating show,4
3256,meokstagram_0031.png,#마왕족발,Demon King Jokbal,2
3257,meokstagram_0031.png,#야식,Late night snack,5
3258,meokstagram_0031.png,#먹스타그램,foodstagram,4
3259,meokstagram_0031.png,#seoul,Seoul,2
3260,meokstagram_0031.png,#korea,Korea,3
3261,meokstagram_0032.png,#fyp,fyp,2
3262,meokstagram_0032.png,#selfie,selfie,5
3263,meokstagram_0032.png,#피시방,PC bang,3
3264,meokstagram_0032.png,#먹스타그램,foodstagram,1
3265,meokstagram_0032.png,#파뿌리,root,2
3266,meokstagram_0033.png,#내돈내산,"My money, my purchase",4
3267,meokstagram_0033.png,#내돈내먹,"My money, my food",4
3268,meokstagram_0033.png,#먹스타,food star,5
3269,meokstagram_0033.png,#먹스타그램,foodstagram,5
3270,meokstagram_0033.png,#먹스타그램맞팔,foodstagram mutual follow,3
3271,meokstagram_0033.png,#맞팔,mutual follow,2
3272,meokstagram_0033.png,#맞팔선팔환영,"mutual follow, mutual follow welcome",2
3273,meokstagram_0033.png,#일상,Daily Life,4
3274,meokstagram_0033.png,#일상소통,Daily Life Communication,3
3275,meokstagram_0033.png,#먹팔,food follow,3
3276,meokstagram_0033.png,#선팔하면맞팔,"if you follow back, I follow back",2
3277,meokstagram_0033.png,#선팔맞팔,follow back follow back,2
3278,meokstagram_0033.png,#여행스타그램,travel stagram,1
3279,meokstagram_0033.png,#카페스타그램,cafe stagram,1
3280,meokstagram_0033.png,#좋아요,Like,2
3281,meokstagram_0033.png,#좋아요반사,Like Reflection,2
3282,meokstagram_0033.png,#신혼밥상,newlywed table,3
